date,forecast_units_sold,lower_ci,upper_ci,product_category
2018-10-07,20.49134773213117,3.2253746706002886,37.75732079366205,construction_tools_construction
2018-10-14,21.491633880534046,2.995948208130674,39.98731955293742,construction_tools_construction
2018-10-21,17.491687743094833,-2.1566493849751254,37.14002487116479,construction_tools_construction
2018-10-28,18.491697881804065,-2.2452756406882415,39.22867140429637,construction_tools_construction
2018-06-17,-5.5,-5.90007597135291,-5.09992402864709,tablets_printing_image
2018-06-24,-1.0,-1.5657928670380858,-0.43420713296191404,tablets_printing_image
2018-07-01,2.220446049250313e-16,-0.692951911206796,0.6929519112067964,tablets_printing_image
2018-07-08,0.0,-0.8001519460592184,0.8001519460592184,tablets_printing_image
2018-07-15,3.0000000000000013,2.1054029288912655,3.894597071108737,tablets_printing_image
2018-07-22,1.0,0.020018007729973086,1.979981992270027,tablets_printing_image
2018-07-29,-2.220446049250313e-16,-1.0585015295347977,1.0585015295347973,tablets_printing_image
2018-08-05,1.0000000000000002,-0.13158573407617147,2.1315857340761717,tablets_printing_image
2018-09-09,7.6459681563549635,2.9641641703783206,12.327772142331607,construction_tools_garden
2018-09-16,3.457555822279248,-1.6606485158204403,8.575760160378936,construction_tools_garden
2018-09-23,6.431338412547955,1.03686366622079,11.825813158875121,construction_tools_garden
2018-09-30,3.4276902831598752,-2.2145339999448153,9.069914566264565,construction_tools_garden
2018-10-07,3.4271826491804473,-2.4503833210229082,9.304748619383803,construction_tools_garden
2018-10-14,3.4271120123609555,-2.676464088841699,9.53068811356361,construction_tools_garden
2018-10-21,4.427102183309965,-1.8943732595530607,10.748577626172992,construction_tools_garden
2018-10-28,7.427100815606208,0.8949954994013618,13.959206131811055,construction_tools_garden
2018-09-02,19.45843650553599,10.438054770470305,28.478818240601672,home_construction
2018-09-09,19.959667020382245,7.9737657491624105,31.94556829160208,home_construction
2018-09-16,22.959630590173322,8.590062101222445,37.3291990791242,home_construction
2018-09-23,19.959631668713843,3.5495280653928525,36.36973527203483,home_construction
2018-09-30,23.959631636782934,5.736048953750544,42.18321431981532,home_construction
2018-10-07,18.95963163772827,-0.9126208165650951,38.83188409202163,home_construction
2018-10-14,19.95963163770028,-1.4346168841701825,41.35388015957074,home_construction
2018-10-21,18.959631637701108,-3.8553047420460125,41.77456801744823,home_construction
2018-09-02,0.7231358488922779,-1.1845115610013999,2.6307832587859554,cine_photo
2018-09-09,0.9214550511112471,-1.0994505335488132,2.9423606357713075,cine_photo
2018-09-16,0.975843871730521,-1.0653569018232774,3.017044645284319,cine_photo
2018-09-23,1.9907599452889926,-0.05573665416146012,4.037256544739446,cine_photo
2018-09-30,0.9948506618713429,-1.0535702779900988,3.0432716017327843,cine_photo
2018-10-07,0.9959725363439724,-1.0535032647452018,3.0454483374331467,cine_photo
2018-10-14,0.9962802091702367,-1.0540160177657754,3.046576436106249,cine_photo
2018-10-21,0.996364588100617,-1.0546879138375242,3.047417090038758,cine_photo
2018-09-02,6.419289291636151,2.0395141142462307,10.79906446902607,construction_tools_safety
2018-09-09,5.480350188538227,0.9577604592226088,10.002939917853846,construction_tools_safety
2018-09-16,6.101510824773848,0.5152605818873557,11.68776106766034,construction_tools_safety
2018-09-23,5.690578385454191,-0.19583990605262347,11.576996676961006,construction_tools_safety
2018-09-30,5.962433135794727,-0.5548607805074024,12.479727052096857,construction_tools_safety
2018-10-07,5.782586041208879,-1.087873080754564,12.653045163172322,construction_tools_safety
2018-10-14,5.9015649348660775,-1.4396423273057737,13.24277219703793,construction_tools_safety
2018-10-21,5.8228537543018914,-1.8743810400188528,13.520088548622635,construction_tools_safety
2018-09-09,14.823334894929022,0.9014874257474883,28.745182364110555,drinks
2018-09-16,16.774498485775556,1.8770993334010644,31.67189763815005,drinks
2018-09-23,15.48969912965022,-1.364895508812623,32.34429376811306,drinks
2018-09-30,16.574974337858322,-1.718072940337116,34.86802161605376,drinks
2018-10-07,15.549441059855631,-4.1619217625432725,35.260803882254535,drinks
2018-10-14,15.557086286402269,-5.453091333592232,36.56726390639677,drinks
2018-10-21,15.554797136965865,-6.685244741747214,37.794839015678946,drinks
2018-10-28,16.55548255879218,-6.847953050529693,39.95891816811405,drinks
2018-09-09,10.88009102113137,6.573690589498747,15.186491452763995,art
2018-09-16,10.59319534295652,5.736218920936628,15.45017176497641,art
2018-09-23,9.55436861456281,4.314099186346655,14.794638042778963,art
2018-09-30,11.54911403963387,5.9648896443625725,17.13333843490517,art
2018-10-07,9.5484029171977,3.6418797162499548,15.454926118145446,art
2018-10-14,8.548306678181973,2.336397904405028,14.760215451958917,art
2018-10-21,8.548293653774815,2.0453523960944935,15.051234911455136,art
2018-10-28,10.548291891130212,3.7668001172565457,17.32978366500388,art
2018-08-26,-0.608167552458829,-3.329956199090099,2.1136210941724416,fashion_sport
2018-09-02,1.7166740096168744,-0.9997687750906985,4.433116794324447,fashion_sport
2018-09-09,-0.29896464713814164,-3.036984246671139,2.439054952394856,fashion_sport
2018-09-16,0.7043031572518018,-2.0383830717775755,3.446989386281179,fashion_sport
2018-09-23,0.7036203271533978,-2.0467376462437716,3.453978300550567,fashion_sport
2018-09-30,1.7037630091770595,-1.053596549715743,4.461122568069862,fashion_sport
2018-10-07,0.7037331947914252,-2.0607445361756804,3.4682109257585303,fashion_sport
2018-10-14,-0.29626057528858984,-3.06781016184845,2.47528901127127,fashion_sport
2018-04-29,0.0,-2771.808341651181,2771.808341651181,la_cuisine
2018-05-06,0.0,-3919.928949061978,3919.928949061978,la_cuisine
2018-05-13,0.0,-4800.912876583078,4800.912876583078,la_cuisine
2018-05-20,0.0,-5543.616683302362,5543.616683302362,la_cuisine
2018-05-27,0.0,-6197.951872533003,6197.951872533003,la_cuisine
2018-06-03,0.0,-6789.516101835419,6789.516101835419,la_cuisine
2018-06-10,0.0,-7333.515553943381,7333.515553943381,la_cuisine
2018-06-17,0.0,-7839.857898123956,7839.857898123956,la_cuisine
2018-09-02,0.7499999999803648,-3.71403042465512,5.21403042461585,construction_tools_tools
2018-09-09,0.8124999999852737,-4.767538030820352,6.3925380307909,construction_tools_tools
2018-09-16,0.7968749999840465,-5.858358485438303,7.452108485406396,construction_tools_tools
2018-09-23,0.8007812499843534,-6.745498150904924,8.34706065087363,construction_tools_tools
2018-09-30,0.7998046874842767,-7.550338886359261,9.149948261327815,construction_tools_tools
2018-10-07,0.8000488281092959,-8.2813780632635,9.88147571948209,construction_tools_tools
2018-10-14,0.7999877929530411,-8.958470822895721,10.558446408801805,construction_tools_tools
2018-10-21,0.8000030517421048,-9.591376482956568,11.191382586440776,construction_tools_tools
2018-08-26,2.000000000698492,1.1998480549187236,2.8001519464782603,christmas_supplies
2018-09-02,2.000000000698492,0.8684142662271186,3.1315857351698653,christmas_supplies
2018-09-09,2.000000000698492,0.6140961765101547,3.385903824886829,christmas_supplies
2018-09-16,2.000000000698492,0.3996961083006054,3.6003038930963784,christmas_supplies
2018-09-23,2.0000000006984915,0.21080585710630828,3.7891941442906747,christmas_supplies
2018-09-30,5.000000000698492,3.040036015930268,6.959963985466716,christmas_supplies
2018-10-07,2.000000000698492,-0.11700305953294654,4.11700306092993,christmas_supplies
2018-10-14,2.0000000006984924,-0.26317146765145205,4.263171469048437,christmas_supplies
2018-07-15,0.0,-2771.808341651181,2771.808341651181,furniture_mattress_and_upholstery
2018-07-22,0.0,-3919.928949061978,3919.928949061978,furniture_mattress_and_upholstery
2018-07-29,0.6666666666666669,-4664.9820743956625,4666.315407728996,furniture_mattress_and_upholstery
2018-08-05,-0.33333333333333304,-5060.94009904132,5060.273432374654,furniture_mattress_and_upholstery
2018-08-12,0.6666666666666666,-5059.940478586585,5061.273811919919,furniture_mattress_and_upholstery
2018-08-19,0.6666666666666667,-5059.940858131822,5061.274191465156,furniture_mattress_and_upholstery
2018-08-26,-0.33333333333333304,-5060.941237677031,5060.2745710103645,furniture_mattress_and_upholstery
2018-09-02,0.6666666666666667,-5059.941617222211,5061.274950555545,furniture_mattress_and_upholstery
2018-06-10,0.0,-2771.808341651181,2771.808341651181,fashion_childrens_clothes
2018-06-17,0.0,-3919.928949061978,3919.928949061978,fashion_childrens_clothes
2018-06-24,0.0,-4800.912876583078,4800.912876583078,fashion_childrens_clothes
2018-07-01,0.0,-5543.616683302362,5543.616683302362,fashion_childrens_clothes
2018-07-08,0.0,-6197.951872533003,6197.951872533003,fashion_childrens_clothes
2018-07-15,0.0,-6789.516101835419,6789.516101835419,fashion_childrens_clothes
2018-07-22,0.0,-7333.515553943381,7333.515553943381,fashion_childrens_clothes
2018-07-29,0.0,-7839.857898123956,7839.857898123956,fashion_childrens_clothes
2018-09-09,11.0,-2760.808341651181,2782.808341651181,construction_tools_lights
2018-09-16,11.0,-3908.928949061978,3930.928949061978,construction_tools_lights
2018-09-23,11.0,-4789.912876583078,4811.912876583078,construction_tools_lights
2018-09-30,11.0,-5532.616683302362,5554.616683302362,construction_tools_lights
2018-10-07,11.0,-6186.951872533003,6208.951872533003,construction_tools_lights
2018-10-14,11.0,-6778.516101835419,6800.516101835419,construction_tools_lights
2018-10-21,11.666666666666666,-7234.019229531483,7257.352562864817,construction_tools_lights
2018-10-28,11.666666666666666,-7494.425976547759,7517.759309881093,construction_tools_lights
2018-09-09,1.0,-2770.808341651181,2772.808341651181,party_supplies
2018-09-16,1.0,-3918.928949061978,3920.928949061978,party_supplies
2018-09-23,1.0,-4799.912876583078,4801.912876583078,party_supplies
2018-09-30,1.0,-5542.616683302362,5544.616683302362,party_supplies
2018-10-07,1.0,-6196.951872533003,6198.951872533003,party_supplies
2018-10-14,1.0,-6788.516101835419,6790.516101835419,party_supplies
2018-10-21,1.666666666666667,-7244.019229531483,7247.352562864817,party_supplies
2018-10-28,0.666666666666667,-7505.425976547759,7506.759309881093,party_supplies
